Time,X,Y,V_x,V_y,Velocity,Mass,Pitch,Stage,Mach,Drag_Coeff,Orbital_Energy,G_Force,Dyn_Pressure,Orbit_Type,Isp,Delta_V_Rem,Kinetic_Energy,Potential_Energy,TWR,Hull_Temp
180.0500000000067,209756.16240011863,105652.92547842496,2833.3345540874684,961.5947355892658,2991.8213856804387,121046.95014859128,5.668167011816639,2,7.680154139503024,0.5975493202681004,-57067425.81144111,0.7868144895449637,0.0,Bekliyor,347.9998532980524,6907.597196378933,541745335108.226,123371901591.13522,0.7868144895449637,3792.0552781637375
183.05000000000737,218291.3997803509,108503.19803942979,2856.471218613061,938.9040171953989,3006.5715385103304,120225.90249233729,4.515555583346781,2,7.682359995629393,0.5974903500677069,-56996104.07949305,0.792187809097202,0.0,Bekliyor,347.9998961160305,6884.371139953961,543389364644.93713,125785419746.27408,0.792187809097202,3830.57226906297
186.05000000000805,226896.3463173101,111284.8444611269,2879.8027853888993,915.8518003073877,3021.673266678346,119404.85492038958,3.4054685174751107,2,7.686692767157037,0.5973745706201411,-56924177.12063216,0.7976350237654789,0.0,Bekliyor,347.99992582327576,6860.985655625443,545113570982.3057,128074080384.02812,0.7976350237654789,3870.224005898397
189.05000000000874,235571.57534489772,113996.79669159147,2903.321938299793,892.4488598541636,3037.1302144586443,118583.80740713996,2.336708713973503,2,7.6931385233537855,0.5972024523507278,-56851626.35988569,0.8031576686110349,0.0,Bekliyor,347.9999465867019,6837.438630696664,546918002883.7636,130238546643.2204,0.8031576686110349,3911.0389421675086
192.05000000000942,244317.63954104326,116638.01893315365,2927.0222010985885,868.7059249846692,3052.9462248445743,117762.7599350628,1.3081831942992461,2,7.701685496206522,0.5969744543757677,-56778431.72141788,0.8087573214542266,0.0,Bekliyor,347.99996120745743,6813.727879061881,548802762738.233,132279543711.76987,0.8087573214542266,3953.0464619131426
195.0500000000101,253135.07337896957,119207.50750972827,2950.8978933053745,844.6336822236466,3069.1253064338734,116941.71249208208,0.3188919717079397,2,7.712323930069457,0.5966910274685028,-56704571.70556094,0.8144356043921209,0.0,Bekliyor,347.99997158046364,6789.851149271323,550767993106.6786,134197857100.81247,0.8144356043921209,3996.2768233585807
198.05000000001078,262012.52567884012,121720.7440900969,2963.63084402916,835.9516527345297,3079.158523738531,116120.66506984255,71.80512766123321,2,7.708268796748818,0.5967990161076439,-56649951.32718514,0.8201941853747914,0.0,Bekliyor,347.9999790355665,6765.806130091888,550482624298.7544,136012387974.80061,0.8201941853747914,4024.7860693746393
201.05000000001147,270914.9365800011,124226.59464995793,2971.192667203358,834.6707758213676,3086.0885410009773,115299.6176626995,71.80512766123321,2,7.696672955849451,0.597108136753335,-56604903.53165987,0.8260347798442875,0.0,Bekliyor,347.9999845204982,6741.590452839417,549053463459.8137,137777789286.10162,0.8260347798442875,4045.820477999286
204.05000000001215,279840.1151750228,126728.91540053855,2978.8085341294404,833.5954333015115,3093.129454964049,114478.5702666836,71.80512766123321,2,7.685664837373838,0.5974020326888939,-56559516.38940039,0.8319591524445898,0.0,Bekliyor,347.9999885655069,6717.201689372761,547633988541.6289,139498453390.41724,0.8319591524445898,4067.221021184156
207.05000000001283,288788.2247775272,129228.32674894833,2986.4792228636425,832.7281292258488,3100.28211521465,113657.52287887626,71.80512766123321,2,7.675229698655525,0.5976810304556492,-56513778.97425141,0.8379691188029538,0.0,Bekliyor,347.99999155051313,6692.63735588352,546223801956.9813,141175182622.914,0.8379691188029538,4088.9929911389313
210.0500000000135,297759.43106099387,131725.4567052405,2994.205528386537,832.0714274390726,3107.5474330033207,112836.47549712815,71.80512766123321,2,7.665353395865503,0.5979454459517808,-56467680.05350206,0.844066547386643,0.0,Bekliyor,347.99999375454286,6667.894912359401,544822518349.15656,142808765817.4771,0.844066547386643,4111.141933578998
213.0500000000142,306753.90211028047,134220.94106423043,3001.988263097424,831.6279531872322,3114.926383100707,112015.42811985507,71.80512766123321,2,7.656022362706175,0.5981955846662433,-56421208.077338345,0.8502533614408126,0.0,Bekliyor,347.99999538273084,6642.971761545521,543429764560.92126,144399978259.67325,0.8502533614408126,4133.67365669731
216.05000000001488,315771.80847465806,136715.42359222565,3009.828257326922,831.4003947839044,3122.420005719511,111194.38074588856,71.80512766123321,2,7.647223590562451,0.5984317418951752,-56374351.16786654,0.8565315410118878,0.0,Bekliyor,347.99999658603247,6617.8652476993075,542045179603.94714,145949581635.30472,0.8565315410118878,4156.594240533788
219.05000000001556,324813.35710344056,139209.5449720507,3017.7961657055907,831.3682638370088,3130.0861993208323,110373.33337436608,71.09766796702574,2,7.639096982000351,0.598650106381679,-56326919.44399352,0.8629031250609859,0.0,Bekliyor,347.99999747562964,6592.572655177078,540688034430.6716,147458312289.70682,0.8629031250609859,4180.063511219902
